"","State.Name","date","keyword","hits","ratio"
"915","Virginia","2014-03-01","Cyberbullying",66,1.13005398966139
"916","Virginia","2014-04-01","Cyberbullying",50,1.13005398966139
"917","Virginia","2014-05-01","Cyberbullying",36,1.13005398966139
"918","Virginia","2014-06-01","Cyberbullying",38,1.13005398966139
"919","Virginia","2014-07-01","Cyberbullying",2,1.13005398966139
"920","Virginia","2014-08-01","Cyberbullying",11,1.13005398966139
"921","Virginia","2014-09-01","Cyberbullying",23,1.13005398966139
"922","Virginia","2014-10-01","Cyberbullying",30,1.13005398966139
"923","Virginia","2014-11-01","Cyberbullying",42,1.13005398966139
"924","Virginia","2014-12-01","Cyberbullying",28,1.13005398966139
"925","Virginia","2015-01-01","Cyberbullying",21,1.13005398966139
"926","Virginia","2015-02-01","Cyberbullying",24,1.13005398966139
"927","Virginia","2015-03-01","Cyberbullying",25,1.13005398966139
"928","Virginia","2015-04-01","Cyberbullying",23,1.13005398966139
"929","Virginia","2015-05-01","Cyberbullying",9,1.13005398966139
"930","Virginia","2015-06-01","Cyberbullying",12,1.13005398966139
"931","Virginia","2015-07-01","Cyberbullying",36,1.13005398966139
"932","Virginia","2015-08-01","Cyberbullying",9,1.13005398966139
"933","Virginia","2015-09-01","Cyberbullying",60,1.13005398966139
"934","Virginia","2015-10-01","Cyberbullying",24,1.13005398966139
"935","Virginia","2015-11-01","Cyberbullying",42,1.13005398966139
"936","Virginia","2015-12-01","Cyberbullying",66,1.13005398966139
"937","Virginia","2016-01-01","Cyberbullying",27,1.13005398966139
"938","Virginia","2016-02-01","Cyberbullying",44,1.13005398966139
"939","Virginia","2016-03-01","Cyberbullying",49,1.13005398966139
"940","Virginia","2016-04-01","Cyberbullying",44,1.13005398966139
"941","Virginia","2016-05-01","Cyberbullying",27,1.13005398966139
"942","Virginia","2016-06-01","Cyberbullying",26,1.13005398966139
"943","Virginia","2016-07-01","Cyberbullying",18,1.13005398966139
"944","Virginia","2016-08-01","Cyberbullying",11,1.13005398966139
"945","Virginia","2016-09-01","Cyberbullying",20,1.13005398966139
"946","Virginia","2016-10-01","Cyberbullying",41,1.13005398966139
"947","Virginia","2016-11-01","Cyberbullying",41,1.13005398966139
"948","Virginia","2016-12-01","Cyberbullying",33,1.13005398966139
"949","Virginia","2017-01-01","Cyberbullying",54,1.13005398966139
"950","Virginia","2017-02-01","Cyberbullying",33,1.13005398966139
"951","Virginia","2017-03-01","Cyberbullying",38,1.13005398966139
"952","Virginia","2017-04-01","Cyberbullying",35,1.13005398966139
"953","Virginia","2017-05-01","Cyberbullying",50,1.13005398966139
"954","Virginia","2017-06-01","Cyberbullying",25,1.13005398966139
"955","Virginia","2017-07-01","Cyberbullying",19,1.13005398966139
"956","Virginia","2017-08-01","Cyberbullying",24,1.13005398966139
"957","Virginia","2017-09-01","Cyberbullying",29,1.13005398966139
"958","Virginia","2017-10-01","Cyberbullying",50,1.13005398966139
"959","Virginia","2017-11-01","Cyberbullying",52,1.13005398966139
"960","Virginia","2017-12-01","Cyberbullying",35,1.13005398966139
"961","Virginia","2018-01-01","Cyberbullying",30,1.13005398966139
"962","Virginia","2018-02-01","Cyberbullying",33,1.13005398966139
"963","Virginia","2018-03-01","Cyberbullying",25,1.13005398966139
"964","Virginia","2018-04-01","Cyberbullying",27,1.13005398966139
"965","Virginia","2018-05-01","Cyberbullying",37,1.13005398966139
"966","Virginia","2018-06-01","Cyberbullying",19,1.13005398966139
"967","Virginia","2018-07-01","Cyberbullying",17,1.13005398966139
"968","Virginia","2018-08-01","Cyberbullying",20,1.13005398966139
"969","Virginia","2018-09-01","Cyberbullying",41,1.13005398966139
"970","Virginia","2018-10-01","Cyberbullying",51,1.13005398966139
"971","Virginia","2018-11-01","Cyberbullying",49,1.13005398966139
"972","Virginia","2018-12-01","Cyberbullying",45,1.13005398966139
"973","Virginia","2019-01-01","Cyberbullying",40,1.13005398966139
"974","Virginia","2019-02-01","Cyberbullying",47,1.13005398966139
"975","Virginia","2019-03-01","Cyberbullying",46,1.13005398966139
"976","Virginia","2019-04-01","Cyberbullying",42,1.13005398966139
"977","Virginia","2019-05-01","Cyberbullying",18,1.13005398966139
"978","Virginia","2019-06-01","Cyberbullying",25,1.13005398966139
"979","Virginia","2019-07-01","Cyberbullying",28,1.13005398966139
"980","Virginia","2019-08-01","Cyberbullying",13,1.13005398966139
"981","Virginia","2019-09-01","Cyberbullying",35,1.13005398966139
"982","Virginia","2019-10-01","Cyberbullying",65,1.13005398966139
"983","Virginia","2019-11-01","Cyberbullying",61,1.13005398966139
"984","Virginia","2019-12-01","Cyberbullying",27,1.13005398966139
"985","Virginia","2020-01-01","Cyberbullying",26,1.13005398966139
"986","Virginia","2020-02-01","Cyberbullying",48,1.13005398966139
"987","Virginia","2020-03-01","Cyberbullying",22,1.13005398966139
"988","Virginia","2020-04-01","Cyberbullying",7,1.13005398966139
"989","Virginia","2020-05-01","Cyberbullying",26,1.13005398966139
"990","Virginia","2020-06-01","Cyberbullying",11,1.13005398966139
"991","Virginia","2020-07-01","Cyberbullying",9,1.13005398966139
"992","Virginia","2020-08-01","Cyberbullying",9,1.13005398966139
"993","Virginia","2020-09-01","Cyberbullying",24,1.13005398966139
"994","Virginia","2020-10-01","Cyberbullying",41,1.13005398966139
"995","Virginia","2020-11-01","Cyberbullying",15,1.13005398966139
"996","Virginia","2020-12-01","Cyberbullying",16,1.13005398966139
"997","Virginia","2021-01-01","Cyberbullying",10,1.13005398966139
"998","Virginia","2021-02-01","Cyberbullying",17,1.13005398966139
"999","Virginia","2021-03-01","Cyberbullying",22,1.13005398966139
"1000","Washington","2012-01-01","Cyberbullying",81,1.10149091927769
"1001","Washington","2012-02-01","Cyberbullying",73,1.10149091927769
"1002","Washington","2012-03-01","Cyberbullying",72,1.10149091927769
"1003","Washington","2012-04-01","Cyberbullying",60,1.10149091927769
"1004","Washington","2012-05-01","Cyberbullying",63,1.10149091927769
"1005","Washington","2012-06-01","Cyberbullying",20,1.10149091927769
"1006","Washington","2012-07-01","Cyberbullying",5,1.10149091927769
"1007","Washington","2012-08-01","Cyberbullying",15,1.10149091927769
"1008","Washington","2012-09-01","Cyberbullying",11,1.10149091927769
"1009","Washington","2012-10-01","Cyberbullying",85,1.10149091927769
"1010","Washington","2012-11-01","Cyberbullying",47,1.10149091927769
"1011","Washington","2012-12-01","Cyberbullying",19,1.10149091927769
"1012","Washington","2013-01-01","Cyberbullying",49,1.10149091927769
"1013","Washington","2013-02-01","Cyberbullying",71,1.10149091927769
"1014","Washington","2013-03-01","Cyberbullying",79,1.10149091927769
"1015","Washington","2013-04-01","Cyberbullying",67,1.10149091927769
"1016","Washington","2013-05-01","Cyberbullying",43,1.10149091927769
"1017","Washington","2013-06-01","Cyberbullying",45,1.10149091927769
"1018","Washington","2013-07-01","Cyberbullying",22,1.10149091927769
"1019","Washington","2013-08-01","Cyberbullying",4,1.10149091927769
"1020","Washington","2013-09-01","Cyberbullying",51,1.10149091927769
"1021","Washington","2013-10-01","Cyberbullying",88,1.10149091927769
"1022","Washington","2013-11-01","Cyberbullying",81,1.10149091927769
"1023","Washington","2013-12-01","Cyberbullying",41,1.10149091927769
"1024","Washington","2014-01-01","Cyberbullying",66,1.10149091927769
"1025","Washington","2014-02-01","Cyberbullying",52,1.10149091927769
"1026","Washington","2014-03-01","Cyberbullying",78,1.10149091927769
"1027","Washington","2014-04-01","Cyberbullying",49,1.10149091927769
"1028","Washington","2014-05-01","Cyberbullying",52,1.10149091927769
"1029","Washington","2014-06-01","Cyberbullying",27,1.10149091927769
"1030","Washington","2014-07-01","Cyberbullying",41,1.10149091927769
"1031","Washington","2014-08-01","Cyberbullying",25,1.10149091927769
"1032","Washington","2014-09-01","Cyberbullying",39,1.10149091927769
"1033","Washington","2014-10-01","Cyberbullying",39,1.10149091927769
"1034","Washington","2014-11-01","Cyberbullying",24,1.10149091927769
"1035","Washington","2014-12-01","Cyberbullying",14,1.10149091927769
"1036","Washington","2015-01-01","Cyberbullying",26,1.10149091927769
"1037","Washington","2015-02-01","Cyberbullying",65,1.10149091927769
"1038","Washington","2015-03-01","Cyberbullying",100,1.10149091927769
"1039","Washington","2015-04-01","Cyberbullying",54,1.10149091927769
"1040","Washington","2015-05-01","Cyberbullying",93,1.10149091927769
"1041","Washington","2015-06-01","Cyberbullying",31,1.10149091927769
"1042","Washington","2015-07-01","Cyberbullying",28,1.10149091927769
"1043","Washington","2015-08-01","Cyberbullying",20,1.10149091927769
"1044","Washington","2015-09-01","Cyberbullying",28,1.10149091927769
"1045","Washington","2015-10-01","Cyberbullying",40,1.10149091927769
"1046","Washington","2015-11-01","Cyberbullying",39,1.10149091927769
"1047","Washington","2015-12-01","Cyberbullying",34,1.10149091927769
"1048","Washington","2016-01-01","Cyberbullying",27,1.10149091927769
"1049","Washington","2016-02-01","Cyberbullying",32,1.10149091927769
"1050","Washington","2016-03-01","Cyberbullying",45,1.10149091927769
"1051","Washington","2016-04-01","Cyberbullying",52,1.10149091927769
"1052","Washington","2016-05-01","Cyberbullying",49,1.10149091927769
"1053","Washington","2016-06-01","Cyberbullying",16,1.10149091927769
"1054","Washington","2016-07-01","Cyberbullying",25,1.10149091927769
"1055","Washington","2016-08-01","Cyberbullying",12,1.10149091927769
"1056","Washington","2016-09-01","Cyberbullying",60,1.10149091927769
"1057","Washington","2016-10-01","Cyberbullying",23,1.10149091927769
"1058","Washington","2016-11-01","Cyberbullying",37,1.10149091927769
"1059","Washington","2016-12-01","Cyberbullying",36,1.10149091927769
"1060","Washington","2017-01-01","Cyberbullying",31,1.10149091927769
"1061","Washington","2017-02-01","Cyberbullying",30,1.10149091927769
"1062","Washington","2017-03-01","Cyberbullying",40,1.10149091927769
"1063","Washington","2017-04-01","Cyberbullying",36,1.10149091927769
"1064","Washington","2017-05-01","Cyberbullying",36,1.10149091927769
"1065","Washington","2017-06-01","Cyberbullying",11,1.10149091927769
"1066","Washington","2017-07-01","Cyberbullying",22,1.10149091927769
"1067","Washington","2017-08-01","Cyberbullying",24,1.10149091927769
"1068","Washington","2017-09-01","Cyberbullying",21,1.10149091927769
"1069","Washington","2017-10-01","Cyberbullying",49,1.10149091927769
"1070","Washington","2017-11-01","Cyberbullying",41,1.10149091927769
"1071","Washington","2017-12-01","Cyberbullying",17,1.10149091927769
"1072","Washington","2018-01-01","Cyberbullying",38,1.10149091927769
"1073","Washington","2018-02-01","Cyberbullying",29,1.10149091927769
"1074","Washington","2018-03-01","Cyberbullying",65,1.10149091927769
"1075","Washington","2018-04-01","Cyberbullying",34,1.10149091927769
"1076","Washington","2018-05-01","Cyberbullying",34,1.10149091927769
"1077","Washington","2018-06-01","Cyberbullying",21,1.10149091927769
"1078","Washington","2018-07-01","Cyberbullying",7,1.10149091927769
"1079","Washington","2018-08-01","Cyberbullying",10,1.10149091927769
"1080","Washington","2018-09-01","Cyberbullying",21,1.10149091927769
"1081","Washington","2018-10-01","Cyberbullying",17,1.10149091927769
"1082","Washington","2018-11-01","Cyberbullying",25,1.10149091927769
"1083","Washington","2018-12-01","Cyberbullying",11,1.10149091927769
"1084","Washington","2019-01-01","Cyberbullying",16,1.10149091927769
"1085","Washington","2019-02-01","Cyberbullying",28,1.10149091927769
"1086","Washington","2019-03-01","Cyberbullying",37,1.10149091927769
"1087","Washington","2019-04-01","Cyberbullying",21,1.10149091927769
"1088","Washington","2019-05-01","Cyberbullying",27,1.10149091927769
"1089","Washington","2019-06-01","Cyberbullying",24,1.10149091927769
"1090","Washington","2019-07-01","Cyberbullying",3,1.10149091927769
"1091","Washington","2019-08-01","Cyberbullying",10,1.10149091927769
"1092","Washington","2019-09-01","Cyberbullying",25,1.10149091927769
"1093","Washington","2019-10-01","Cyberbullying",26,1.10149091927769
"1094","Washington","2019-11-01","Cyberbullying",22,1.10149091927769
"1095","Washington","2019-12-01","Cyberbullying",6,1.10149091927769
"1096","Washington","2020-01-01","Cyberbullying",23,1.10149091927769
"1097","Washington","2020-02-01","Cyberbullying",28,1.10149091927769
"1098","Washington","2020-03-01","Cyberbullying",25,1.10149091927769
"1099","Washington","2020-04-01","Cyberbullying",19,1.10149091927769
"1100","Washington","2020-05-01","Cyberbullying",19,1.10149091927769
"1101","Washington","2020-06-01","Cyberbullying",19,1.10149091927769
"1102","Washington","2020-07-01","Cyberbullying",6,1.10149091927769
"1103","Washington","2020-08-01","Cyberbullying",12,1.10149091927769
"1104","Washington","2020-09-01","Cyberbullying",6,1.10149091927769
"1105","Washington","2020-10-01","Cyberbullying",19,1.10149091927769
"1106","Washington","2020-11-01","Cyberbullying",29,1.10149091927769
"1107","Washington","2020-12-01","Cyberbullying",10,1.10149091927769
"1108","Washington","2021-01-01","Cyberbullying",12,1.10149091927769
"1109","Washington","2021-02-01","Cyberbullying",4,1.10149091927769
"1110","Washington","2021-03-01","Cyberbullying",11,1.10149091927769
